START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_STOP_TIME
2022-01-17 21:52:54.575,2022-01-17 21:53:03.562000,Free_Living,Expert,Experimental situation,,
2022-01-17 21:53:06.562,2022-01-17 21:53:27.562000,Free_Living,Expert,Experimental situation,,
2022-01-17 21:53:29.562,2022-01-17 21:53:40.562000,Free_Living,Expert,Experimental situation,,
2022-01-17 21:53:47.562,2022-01-17 21:54:27.550000,Free_Living,Expert,Experimental situation,,
2022-01-17 21:54:29.550,2022-01-17 22:05:20.437000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:05:27.437,2022-01-17 22:09:55.387000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:09:57.387,2022-01-17 22:10:31.375000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:10:34.375,2022-01-17 22:13:11.350000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:13:13.350,2022-01-17 22:13:29.350000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:13:30.350,2022-01-17 22:14:46.325000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:14:53.325,2022-01-17 22:15:04.325000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:15:06.325,2022-01-17 22:15:18.325000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:15:19.325,2022-01-17 22:15:34.325000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:15:35.325,2022-01-17 22:15:40.325000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:15:42.325,2022-01-17 22:16:33.312000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:16:35.312,2022-01-17 22:17:45.300000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:17:48.300,2022-01-17 22:18:37.287000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:18:40.287,2022-01-17 22:19:56.275000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:20:01.275,2022-01-17 22:20:18.275000,Free_Living,Expert,Experimental situation,,
2022-01-17 22:20:25.275,2022-01-17 22:21:12.262000,Free_Living,Expert,Experimental situation,,
2022-01-18 06:52:06.200,2022-01-18 06:52:26.200000,Free_Living,Expert,Experimental situation,,
2022-01-18 06:52:29.200,2022-01-18 06:53:16.200000,Free_Living,Expert,Experimental situation,,
2022-01-18 06:53:21.200,2022-01-18 07:35:41.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:35:58.050,2022-01-18 07:36:29.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:36:31.037,2022-01-18 07:36:55.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:37:06.037,2022-01-18 07:38:16.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:38:20.037,2022-01-18 07:38:57.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:39:00.037,2022-01-18 07:39:16.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:39:17.037,2022-01-18 07:39:42.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:39:44.037,2022-01-18 07:40:19.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:40:23.025,2022-01-18 07:41:18.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:41:25.025,2022-01-18 07:41:58.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:41:58.025,2022-01-18 07:42:30.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:42:34.025,2022-01-18 07:43:05.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:43:07.025,2022-01-18 07:43:33.012000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:43:37.012,2022-01-18 07:48:33,Free_Living,Expert,Experimental situation,,
2022-01-18 07:48:36.000,2022-01-18 07:49:36,Free_Living,Expert,Experimental situation,,
2022-01-18 07:49:38.000,2022-01-18 07:50:15.987000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:50:19.987,2022-01-18 07:51:17.987000,Free_Living,Expert,Experimental situation,,
2022-01-18 07:51:33.987,2022-01-18 08:07:55.925000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:08:07.925,2022-01-18 08:11:26.912000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:11:37.912,2022-01-18 08:13:13.912000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:13:25.912,2022-01-18 08:27:19.862000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:27:30.862,2022-01-18 08:28:11.850000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:28:22.850,2022-01-18 08:48:30.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:48:42.775,2022-01-18 08:49:10.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:49:19.775,2022-01-18 08:49:35.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:49:36.775,2022-01-18 08:50:54.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:51:06.775,2022-01-18 08:51:21.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:51:24.775,2022-01-18 08:52:19.762000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:52:30.762,2022-01-18 08:56:33.750000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:56:37.750,2022-01-18 08:57:03.750000,Free_Living,Expert,Experimental situation,,
2022-01-18 08:57:07.750,2022-01-18 09:03:13.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:03:30.725,2022-01-18 09:04:06.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:04:08.725,2022-01-18 09:04:53.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:04:56.725,2022-01-18 09:05:14.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:05:17.725,2022-01-18 09:05:30.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:05:35.712,2022-01-18 09:06:19.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:06:22.712,2022-01-18 09:06:38.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:06:47.712,2022-01-18 09:08:40.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:08:46.700,2022-01-18 09:09:07.700000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:09:12.700,2022-01-18 09:11:12.700000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:11:21.700,2022-01-18 09:11:47.700000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:11:54.700,2022-01-18 09:16:35.675000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:16:41.675,2022-01-18 09:17:09.675000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:17:13.675,2022-01-18 09:17:33.675000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:17:36.675,2022-01-18 09:18:47.675000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:18:52.675,2022-01-18 09:19:09.662000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:19:12.662,2022-01-18 09:19:34.662000,Free_Living,Expert,Experimental situation,,
2022-01-18 09:19:46.662,2022-01-18 10:31:04.400000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:31:08.400,2022-01-18 10:31:23.400000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:31:28.400,2022-01-18 10:31:44.400000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:31:50.400,2022-01-18 10:38:26.375000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:38:45.375,2022-01-18 10:40:17.375000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:40:30.375,2022-01-18 10:50:35.337000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:50:51.337,2022-01-18 10:51:40.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:51:44.325,2022-01-18 10:52:38.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:52:44.325,2022-01-18 10:53:23.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:53:25.325,2022-01-18 10:54:04.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:54:07.325,2022-01-18 10:54:36.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 10:54:38.325,2022-01-18 11:03:45.287000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:04:01.287,2022-01-18 11:04:24.287000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:04:39.287,2022-01-18 11:20:40.225000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:20:55.225,2022-01-18 11:21:23.225000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:21:27.225,2022-01-18 11:23:39.212000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:23:51.212,2022-01-18 11:25:25.200000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:26:16.200,2022-01-18 11:27:33.200000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:27:41.200,2022-01-18 11:36:06.162000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:36:11.162,2022-01-18 11:38:41.162000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:38:45.162,2022-01-18 11:40:02.150000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:40:06.150,2022-01-18 11:47:32.125000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:47:37.125,2022-01-18 11:48:35.125000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:48:43.125,2022-01-18 11:52:08.112000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:52:20.112,2022-01-18 11:52:58.100000,Free_Living,Expert,Experimental situation,,
2022-01-18 11:53:11.100,2022-01-18 12:18:12.012000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:18:25.012,2022-01-18 12:19:50.012000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:20:11.000,2022-01-18 12:20:32,Free_Living,Expert,Experimental situation,,
2022-01-18 12:20:35.000,2022-01-18 12:20:48,Free_Living,Expert,Experimental situation,,
2022-01-18 12:20:52.000,2022-01-18 12:21:32,Free_Living,Expert,Experimental situation,,
2022-01-18 12:21:34.000,2022-01-18 12:22:03,Free_Living,Expert,Experimental situation,,
2022-01-18 12:22:10.000,2022-01-18 12:29:03.975000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:29:05.975,2022-01-18 12:29:23.975000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:29:25.975,2022-01-18 12:29:57.975000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:30:04.975,2022-01-18 12:31:08.962000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:31:11.962,2022-01-18 12:31:45.962000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:31:51.962,2022-01-18 12:32:33.962000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:32:39.962,2022-01-18 12:34:05.950000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:34:13.950,2022-01-18 12:34:32.950000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:34:37.950,2022-01-18 12:35:16.950000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:35:17.950,2022-01-18 12:35:24.950000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:35:29.950,2022-01-18 12:36:09.950000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:36:11.950,2022-01-18 12:39:31.937000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:39:35.937,2022-01-18 12:40:58.925000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:41:00.925,2022-01-18 12:42:37.925000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:42:41.925,2022-01-18 12:50:15.900000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:50:20.900,2022-01-18 12:50:35.900000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:50:40.900,2022-01-18 12:54:05.887000,Free_Living,Expert,Experimental situation,,
2022-01-18 12:54:41.875,2022-01-18 13:01:42.850000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:02:06.850,2022-01-18 13:04:19.850000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:04:33.837,2022-01-18 13:22:46.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:22:58.775,2022-01-18 13:34:02.737000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:34:15.737,2022-01-18 13:34:57.737000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:35:01.737,2022-01-18 13:36:21.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:36:21.725,2022-01-18 13:36:28.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:36:38.725,2022-01-18 13:38:45.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:38:59.712,2022-01-18 13:40:26.712000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:40:38.712,2022-01-18 13:54:03.662000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:54:20.662,2022-01-18 13:57:02.650000,Free_Living,Expert,Experimental situation,,
2022-01-18 13:57:10.650,2022-01-18 14:09:11.612000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:09:16.612,2022-01-18 14:12:27.600000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:12:39.600,2022-01-18 14:18:33.575000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:18:45.575,2022-01-18 14:25:03.550000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:25:16.550,2022-01-18 14:28:12.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:28:24.537,2022-01-18 14:33:23.512000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:33:35.512,2022-01-18 14:34:59.512000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:35:37.512,2022-01-18 14:37:40.500000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:37:52.500,2022-01-18 14:39:14.500000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:39:58.500,2022-01-18 14:48:18.462000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:48:35.462,2022-01-18 14:48:51.462000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:49:09.462,2022-01-18 14:49:28.462000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:49:28.462,2022-01-18 14:49:47.462000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:49:51.462,2022-01-18 14:50:49.450000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:51:02.450,2022-01-18 14:52:53.450000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:53:21.450,2022-01-18 14:54:10.437000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:54:16.437,2022-01-18 14:54:36.437000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:54:44.437,2022-01-18 14:56:14.437000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:56:37.437,2022-01-18 14:57:56.425000,Free_Living,Expert,Experimental situation,,
2022-01-18 14:58:09.425,2022-01-18 15:15:38.362000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:15:48.362,2022-01-18 15:16:49.362000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:17:03.362,2022-01-18 15:25:15.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:25:17.325,2022-01-18 15:26:23.325000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:26:29.325,2022-01-18 15:36:37.287000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:36:42.287,2022-01-18 15:42:06.262000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:42:18.262,2022-01-18 15:43:39.262000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:43:46.262,2022-01-18 15:44:04.262000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:44:07.262,2022-01-18 15:50:47.237000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:50:53.237,2022-01-18 15:51:48.237000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:51:51.225,2022-01-18 15:52:18.225000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:52:27.225,2022-01-18 15:52:45.225000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:53:11.225,2022-01-18 15:57:44.212000,Free_Living,Expert,Experimental situation,,
2022-01-18 15:58:01.212,2022-01-18 16:05:05.187000,Free_Living,Expert,Experimental situation,,
2022-01-18 16:05:16.187,2022-01-18 16:05:34.175000,Free_Living,Expert,Experimental situation,,
2022-01-18 16:05:51.175,2022-01-18 16:43:44.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 16:44:06.037,2022-01-18 16:44:57.037000,Free_Living,Expert,Experimental situation,,
2022-01-18 16:45:10.037,2022-01-18 17:29:33.875000,Free_Living,Expert,Experimental situation,,
2022-01-18 17:29:36.875,2022-01-18 17:30:45.875000,Free_Living,Expert,Experimental situation,,
2022-01-18 17:30:54.862,2022-01-18 17:55:06.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 17:55:26.775,2022-01-18 17:56:16.775000,Free_Living,Expert,Experimental situation,,
2022-01-18 17:56:23.775,2022-01-18 18:09:00.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:09:20.725,2022-01-18 18:10:22.725000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:10:34.725,2022-01-18 18:16:19.700000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:16:24.700,2022-01-18 18:16:52.700000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:16:59.700,2022-01-18 18:21:49.687000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:21:55.687,2022-01-18 18:22:01.687000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:22:06.687,2022-01-18 18:22:15.675000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:22:19.675,2022-01-18 18:29:00.650000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:29:05.650,2022-01-18 18:31:12.650000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:31:33.650,2022-01-18 18:46:32.587000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:46:49.587,2022-01-18 18:48:46.587000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:49:01.587,2022-01-18 18:50:23.575000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:50:26.575,2022-01-18 18:50:33.575000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:50:33.575,2022-01-18 18:51:18.575000,Free_Living,Expert,Experimental situation,,
2022-01-18 18:51:21.575,2022-01-18 19:01:14.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:01:18.537,2022-01-18 19:01:28.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:01:29.537,2022-01-18 19:01:42.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:01:45.537,2022-01-18 19:01:59.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:02:00.537,2022-01-18 19:03:06.537000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:03:10.525,2022-01-18 19:04:55.525000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:05:02.525,2022-01-18 19:29:04.437000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:29:21.437,2022-01-18 19:30:22.437000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:30:22.437,2022-01-18 19:31:55.425000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:32:24.425,2022-01-18 19:32:59.425000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:33:11.425,2022-01-18 19:34:05.412000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:34:18.412,2022-01-18 19:41:34.387000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:42:00.387,2022-01-18 19:44:29.375000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:44:47.375,2022-01-18 19:49:39.362000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:49:52.362,2022-01-18 19:50:31.362000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:51:25.350,2022-01-18 19:52:58.350000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:53:11.350,2022-01-18 19:55:43.337000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:55:51.337,2022-01-18 19:55:56.337000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:56:03.337,2022-01-18 19:56:22.337000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:56:39.337,2022-01-18 19:57:21.337000,Free_Living,Expert,Experimental situation,,
2022-01-18 19:57:30.337,2022-01-18 20:13:12.275000,Free_Living,Expert,Experimental situation,,
2022-01-18 20:13:18.275,2022-01-18 20:27:17.225000,ES_Other,Expert,Experimental situation,,
2022-01-18 20:27:29.225,2022-01-18 20:28:54.212000,ES_Other,Expert,Experimental situation,,
2022-01-18 20:29:08.212,2022-01-18 20:29:48.212000,ES_Other,Expert,Experimental situation,,
2022-01-18 20:29:58.212,2022-01-18 20:31:40.212000,ES_Other,Expert,Experimental situation,,
2022-01-18 20:31:52.212,2022-01-18 21:05:48.087000,ES_Other,Expert,Experimental situation,,
2022-01-18 21:05:59.087,2022-01-18 21:08:28.075000,ES_Other,Expert,Experimental situation,,
2022-01-18 21:08:43.075,2022-01-18 21:10:04.062000,ES_Other,Expert,Experimental situation,,
2022-01-18 21:10:11.062,2022-01-18 21:10:24.062000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:10:52.062,2022-01-18 21:11:13.062000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:11:15.062,2022-01-18 21:11:32.062000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:11:36.062,2022-01-18 21:13:36.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:13:36.050,2022-01-18 21:13:46.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:13:50.050,2022-01-18 21:14:33.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:14:34.050,2022-01-18 21:14:47.050000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:14:51.050,2022-01-18 21:20:43.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:20:50.025,2022-01-18 21:21:23.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:21:26.025,2022-01-18 21:21:32.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:21:44.025,2022-01-18 21:22:13.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:22:15.025,2022-01-18 21:22:45.025000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:22:58.025,2022-01-18 21:24:15.012000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:24:18.012,2022-01-18 21:24:57.012000,Free_Living,Expert,Experimental situation,,
2022-01-18 21:25:00.012,2022-01-18 21:25:09.012000,Free_Living,Expert,Experimental situation,,
