start,end,type,night
1651041700.0,1651041800.0,wake,2022-04-27
1651073840.0,1651074130.0,wake,2022-04-27
1651076820.0,1651076850.0,wake,2022-04-27
1651078460.0,1651078540.0,wake,2022-04-27
1651079690.0,1651080320.0,wake,2022-04-27
1651024820.0,1651025320.0,motion,2022-04-27
1651025670.0,1651027570.0,motion,2022-04-27
1651028410.0,1651028420.0,motion,2022-04-27
1651029200.0,1651029240.0,motion,2022-04-27
1651030570.0,1651031100.0,motion,2022-04-27
1651031550.0,1651031740.0,motion,2022-04-27
1651032220.0,1651032650.0,motion,2022-04-27
1651034320.0,1651034650.0,motion,2022-04-27
1651035290.0,1651035390.0,motion,2022-04-27
1651037090.0,1651037500.0,motion,2022-04-27
1651038260.0,1651038270.0,motion,2022-04-27
1651038680.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041610.0,1651041880.0,motion,2022-04-27
1651049230.0,1651049280.0,motion,2022-04-27
1651050990.0,1651051000.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052920.0,1651052940.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064980.0,1651065000.0,motion,2022-04-27
1651073600.0,1651074380.0,motion,2022-04-27
1651076250.0,1651076370.0,motion,2022-04-27
1651076770.0,1651076810.0,motion,2022-04-27
1651077250.0,1651077270.0,motion,2022-04-27
1651077720.0,1651077810.0,motion,2022-04-27
1651078420.0,1651078510.0,motion,2022-04-27
1651078930.0,1651078940.0,motion,2022-04-27
1651079620.0,1651080370.0,motion,2022-04-27
1651236870.0,1651236950.0,wake,2022-04-29
1651237520.0,1651237540.0,wake,2022-04-29
1651237970.0,1651238240.0,wake,2022-04-29
1651198370.0,1651198400.0,motion,2022-04-29
1651199270.0,1651199280.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651203730.0,1651203750.0,motion,2022-04-29
1651206120.0,1651206140.0,motion,2022-04-29
1651208850.0,1651208860.0,motion,2022-04-29
1651228470.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236830.0,1651238400.0,motion,2022-04-29
1651241810.0,1651241850.0,motion,2022-04-29
1651243850.0,1651244100.0,motion,2022-04-29
1651117210.0,1651117300.0,wake,2022-04-28
1651155680.0,1651156030.0,wake,2022-04-28
1651159660.0,1651159760.0,wake,2022-04-28
1651162900.0,1651163150.0,wake,2022-04-28
1651165170.0,1651165210.0,wake,2022-04-28
1651166510.0,1651166870.0,wake,2022-04-28
1651168370.0,1651168380.0,wake,2022-04-28
1651111920.0,1651111940.0,motion,2022-04-28
1651112520.0,1651112600.0,motion,2022-04-28
1651113130.0,1651113530.0,motion,2022-04-28
1651117160.0,1651117280.0,motion,2022-04-28
1651120380.0,1651120390.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154960.0,1651156180.0,motion,2022-04-28
1651158980.0,1651158990.0,motion,2022-04-28
1651159520.0,1651160210.0,motion,2022-04-28
1651160560.0,1651160950.0,motion,2022-04-28
1651161670.0,1651161690.0,motion,2022-04-28
1651162000.0,1651162160.0,motion,2022-04-28
1651162850.0,1651163260.0,motion,2022-04-28
1651163750.0,1651163780.0,motion,2022-04-28
1651164610.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165160.0,motion,2022-04-28
1651165790.0,1651165810.0,motion,2022-04-28
1651166140.0,1651167660.0,motion,2022-04-28
1651168160.0,1651168390.0,motion,2022-04-28
1651025990.0,1651026000.0,wake,2022-04-27
1651031720.0,1651031730.0,wake,2022-04-27
1651040920.0,1651040970.0,wake,2022-04-27
1651041740.0,1651041760.0,wake,2022-04-27
1651078460.0,1651078530.0,wake,2022-04-27
1651079700.0,1651080310.0,wake,2022-04-27
1651024990.0,1651025320.0,motion,2022-04-27
1651025920.0,1651027560.0,motion,2022-04-27
1651029210.0,1651029220.0,motion,2022-04-27
1651030570.0,1651030790.0,motion,2022-04-27
1651031620.0,1651031730.0,motion,2022-04-27
1651032240.0,1651032330.0,motion,2022-04-27
1651034630.0,1651034650.0,motion,2022-04-27
1651035290.0,1651035310.0,motion,2022-04-27
1651037180.0,1651037500.0,motion,2022-04-27
1651040630.0,1651041090.0,motion,2022-04-27
1651041710.0,1651041880.0,motion,2022-04-27
1651049230.0,1651049240.0,motion,2022-04-27
1651052090.0,1651052110.0,motion,2022-04-27
1651052930.0,1651052940.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651060270.0,1651060290.0,motion,2022-04-27
1651064980.0,1651064990.0,motion,2022-04-27
1651073620.0,1651074370.0,motion,2022-04-27
1651076780.0,1651076800.0,motion,2022-04-27
1651077720.0,1651077810.0,motion,2022-04-27
1651078430.0,1651078510.0,motion,2022-04-27
1651079620.0,1651080360.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651201010.0,1651201020.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651236880.0,motion,2022-04-29
1651237200.0,1651238210.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651243850.0,1651243870.0,motion,2022-04-29
1651155970.0,1651156010.0,wake,2022-04-28
1651159740.0,1651159750.0,wake,2022-04-28
1651162910.0,1651163110.0,wake,2022-04-28
1651112570.0,1651112590.0,motion,2022-04-28
1651117170.0,1651117230.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154960.0,1651155220.0,motion,2022-04-28
1651155620.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159840.0,motion,2022-04-28
1651160180.0,1651160210.0,motion,2022-04-28
1651160560.0,1651160830.0,motion,2022-04-28
1651161680.0,1651161690.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163170.0,motion,2022-04-28
1651163750.0,1651163760.0,motion,2022-04-28
1651164620.0,1651164630.0,motion,2022-04-28
1651165110.0,1651165160.0,motion,2022-04-28
1651166490.0,1651166520.0,motion,2022-04-28
1651166830.0,1651167210.0,motion,2022-04-28
1651167650.0,1651167660.0,motion,2022-04-28
1651168300.0,1651168390.0,motion,2022-04-28
1651078480.0,1651078520.0,wake,2022-04-27
1651079700.0,1651079890.0,wake,2022-04-27
1651024990.0,1651025310.0,motion,2022-04-27
1651026600.0,1651026610.0,motion,2022-04-27
1651026970.0,1651026990.0,motion,2022-04-27
1651027540.0,1651027550.0,motion,2022-04-27
1651030780.0,1651030790.0,motion,2022-04-27
1651031630.0,1651031730.0,motion,2022-04-27
1651032240.0,1651032330.0,motion,2022-04-27
1651040630.0,1651041030.0,motion,2022-04-27
1651041710.0,1651041860.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651060280.0,1651060290.0,motion,2022-04-27
1651064980.0,1651064990.0,motion,2022-04-27
1651073620.0,1651073650.0,motion,2022-04-27
1651074100.0,1651074130.0,motion,2022-04-27
1651076790.0,1651076800.0,motion,2022-04-27
1651077720.0,1651077740.0,motion,2022-04-27
1651078440.0,1651078510.0,motion,2022-04-27
1651079630.0,1651080360.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651236880.0,motion,2022-04-29
1651237530.0,1651237540.0,motion,2022-04-29
1651237980.0,1651238090.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651155990.0,1651156000.0,wake,2022-04-28
1651117220.0,1651117230.0,motion,2022-04-28
1651154970.0,1651154980.0,motion,2022-04-28
1651155780.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159750.0,motion,2022-04-28
1651160190.0,1651160200.0,motion,2022-04-28
1651160800.0,1651160810.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162850.0,1651163100.0,motion,2022-04-28
1651165110.0,1651165140.0,motion,2022-04-28
1651166490.0,1651166520.0,motion,2022-04-28
1651166850.0,1651167200.0,motion,2022-04-28
1651168320.0,1651168330.0,motion,2022-04-28
1651079720.0,1651079820.0,wake,2022-04-27
1651025000.0,1651025310.0,motion,2022-04-27
1651026970.0,1651026980.0,motion,2022-04-27
1651032310.0,1651032330.0,motion,2022-04-27
1651040630.0,1651041030.0,motion,2022-04-27
1651041720.0,1651041740.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651073620.0,1651073640.0,motion,2022-04-27
1651074100.0,1651074120.0,motion,2022-04-27
1651078440.0,1651078470.0,motion,2022-04-27
1651079710.0,1651080260.0,motion,2022-04-27
1651198380.0,1651198390.0,motion,2022-04-29
1651228710.0,1651228720.0,motion,2022-04-29
1651233900.0,1651233910.0,motion,2022-04-29
1651236850.0,1651236860.0,motion,2022-04-29
1651237980.0,1651237990.0,motion,2022-04-29
1651154970.0,1651154980.0,motion,2022-04-28
1651155790.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159680.0,motion,2022-04-28
1651162910.0,1651163090.0,motion,2022-04-28
1651165120.0,1651165130.0,motion,2022-04-28
1651166510.0,1651166520.0,motion,2022-04-28
1651166940.0,1651166950.0,motion,2022-04-28
1651078480.0,1651078520.0,wake,2022-04-27
1651079710.0,1651079960.0,wake,2022-04-27
1651024990.0,1651025310.0,motion,2022-04-27
1651026600.0,1651026610.0,motion,2022-04-27
1651026970.0,1651026990.0,motion,2022-04-27
1651027540.0,1651027550.0,motion,2022-04-27
1651030780.0,1651030790.0,motion,2022-04-27
1651031630.0,1651031730.0,motion,2022-04-27
1651032240.0,1651032330.0,motion,2022-04-27
1651034630.0,1651034650.0,motion,2022-04-27
1651040630.0,1651041030.0,motion,2022-04-27
1651041710.0,1651041860.0,motion,2022-04-27
1651054430.0,1651054450.0,motion,2022-04-27
1651073620.0,1651073650.0,motion,2022-04-27
1651074100.0,1651074130.0,motion,2022-04-27
1651076790.0,1651076800.0,motion,2022-04-27
1651078440.0,1651078480.0,motion,2022-04-27
1651079620.0,1651080360.0,motion,2022-04-27
1651198380.0,1651198400.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236840.0,1651236880.0,motion,2022-04-29
1651237530.0,1651237540.0,motion,2022-04-29
1651237970.0,1651238090.0,motion,2022-04-29
1651241820.0,1651241850.0,motion,2022-04-29
1651243850.0,1651243870.0,motion,2022-04-29
1651155980.0,1651156000.0,wake,2022-04-28
1651162960.0,1651162970.0,wake,2022-04-28
1651117210.0,1651117230.0,motion,2022-04-28
1651154520.0,1651154540.0,motion,2022-04-28
1651154970.0,1651154990.0,motion,2022-04-28
1651155780.0,1651156000.0,motion,2022-04-28
1651159530.0,1651159840.0,motion,2022-04-28
1651160800.0,1651160810.0,motion,2022-04-28
1651162140.0,1651162150.0,motion,2022-04-28
1651162890.0,1651163100.0,motion,2022-04-28
1651165110.0,1651165140.0,motion,2022-04-28
1651166500.0,1651166520.0,motion,2022-04-28
1651166850.0,1651167210.0,motion,2022-04-28
1651168320.0,1651168390.0,motion,2022-04-28
1651079730.0,1651079820.0,wake,2022-04-27
1651025000.0,1651025310.0,motion,2022-04-27
1651026970.0,1651026990.0,motion,2022-04-27
1651032320.0,1651032330.0,motion,2022-04-27
1651040630.0,1651041030.0,motion,2022-04-27
1651041720.0,1651041740.0,motion,2022-04-27
1651054440.0,1651054450.0,motion,2022-04-27
1651073620.0,1651073630.0,motion,2022-04-27
1651074100.0,1651074130.0,motion,2022-04-27
1651078440.0,1651078470.0,motion,2022-04-27
1651079710.0,1651080260.0,motion,2022-04-27
1651198380.0,1651198390.0,motion,2022-04-29
1651228700.0,1651228730.0,motion,2022-04-29
1651233900.0,1651233920.0,motion,2022-04-29
1651236850.0,1651236860.0,motion,2022-04-29
1651237980.0,1651237990.0,motion,2022-04-29
1651154970.0,1651154980.0,motion,2022-04-28
1651155780.0,1651155940.0,motion,2022-04-28
1651159530.0,1651159680.0,motion,2022-04-28
1651162960.0,1651163090.0,motion,2022-04-28
1651165110.0,1651165130.0,motion,2022-04-28
1651166510.0,1651166520.0,motion,2022-04-28
1651166930.0,1651166950.0,motion,2022-04-28
1651079790.0,1651079810.0,wake,2022-04-27
1651078440.0,1651078470.0,motion,2022-04-27
1651079710.0,1651079820.0,motion,2022-04-27
1651228710.0,1651228720.0,motion,2022-04-29
1651155790.0,1651155810.0,motion,2022-04-28
1651162960.0,1651162970.0,motion,2022-04-28
1651165120.0,1651165130.0,motion,2022-04-28
1651166940.0,1651166950.0,motion,2022-04-28
1651079790.0,1651079800.0,wake,2022-04-27
1651073620.0,1651073630.0,motion,2022-04-27
1651078440.0,1651078470.0,motion,2022-04-27
1651079710.0,1651079820.0,motion,2022-04-27
1651228710.0,1651228720.0,motion,2022-04-29
1651155790.0,1651155810.0,motion,2022-04-28
1651162960.0,1651162970.0,motion,2022-04-28
1651165120.0,1651165130.0,motion,2022-04-28
1651166940.0,1651166950.0,motion,2022-04-28
1651079710.0,1651079820.0,motion,2022-04-27
1651155790.0,1651155800.0,motion,2022-04-28
1651079710.0,1651079740.0,motion,2022-04-27
1651024970.0,1651028030.0,wake,2022-04-27
1651028440.0,1651029490.0,wake,2022-04-27
1651030090.0,1651030130.0,wake,2022-04-27
1651030520.0,1651031870.0,wake,2022-04-27
1651032210.0,1651032760.0,wake,2022-04-27
1651033080.0,1651033100.0,wake,2022-04-27
1651034150.0,1651034810.0,wake,2022-04-27
1651035320.0,1651035580.0,wake,2022-04-27
1651036040.0,1651036240.0,wake,2022-04-27
1651036710.0,1651037550.0,wake,2022-04-27
1651038200.0,1651038700.0,wake,2022-04-27
1651040660.0,1651041110.0,wake,2022-04-27
1651041630.0,1651041930.0,wake,2022-04-27
1651049240.0,1651049310.0,wake,2022-04-27
1651060260.0,1651060320.0,wake,2022-04-27
1651073630.0,1651074430.0,wake,2022-04-27
1651076120.0,1651076440.0,wake,2022-04-27
1651076750.0,1651077810.0,wake,2022-04-27
1651078150.0,1651079240.0,wake,2022-04-27
1651079660.0,1651080440.0,wake,2022-04-27
1651024820.0,1651033650.0,motion,2022-04-27
1651033960.0,1651037710.0,motion,2022-04-27
1651038140.0,1651038710.0,motion,2022-04-27
1651040610.0,1651041180.0,motion,2022-04-27
1651041590.0,1651041910.0,motion,2022-04-27
1651044630.0,1651044650.0,motion,2022-04-27
1651045670.0,1651045870.0,motion,2022-04-27
1651046440.0,1651046450.0,motion,2022-04-27
1651047650.0,1651047670.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651048830.0,1651049290.0,motion,2022-04-27
1651049900.0,1651050090.0,motion,2022-04-27
1651050560.0,1651051010.0,motion,2022-04-27
1651052090.0,1651052950.0,motion,2022-04-27
1651054040.0,1651054070.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651054850.0,1651054860.0,motion,2022-04-27
1651055470.0,1651056010.0,motion,2022-04-27
1651056720.0,1651056890.0,motion,2022-04-27
1651057260.0,1651057470.0,motion,2022-04-27
1651060210.0,1651060300.0,motion,2022-04-27
1651062800.0,1651062820.0,motion,2022-04-27
1651063520.0,1651063540.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064960.0,1651065010.0,motion,2022-04-27
1651066360.0,1651066380.0,motion,2022-04-27
1651066710.0,1651066740.0,motion,2022-04-27
1651067100.0,1651067120.0,motion,2022-04-27
1651067580.0,1651067600.0,motion,2022-04-27
1651068080.0,1651068330.0,motion,2022-04-27
1651071490.0,1651071510.0,motion,2022-04-27
1651072340.0,1651072360.0,motion,2022-04-27
1651073490.0,1651075070.0,motion,2022-04-27
1651075430.0,1651080410.0,motion,2022-04-27
1651081920.0,1651081950.0,motion,2022-04-27
1651197850.0,1651197860.0,wake,2022-04-29
1651198230.0,1651198610.0,wake,2022-04-29
1651199450.0,1651200030.0,wake,2022-04-29
1651201050.0,1651201150.0,wake,2022-04-29
1651201510.0,1651201810.0,wake,2022-04-29
1651202130.0,1651202230.0,wake,2022-04-29
1651203720.0,1651203980.0,wake,2022-04-29
1651206120.0,1651206190.0,wake,2022-04-29
1651236870.0,1651238300.0,wake,2022-04-29
1651239260.0,1651239300.0,wake,2022-04-29
1651241820.0,1651241890.0,wake,2022-04-29
1651197780.0,1651200560.0,motion,2022-04-29
1651201000.0,1651201170.0,motion,2022-04-29
1651201480.0,1651202220.0,motion,2022-04-29
1651202850.0,1651202860.0,motion,2022-04-29
1651203670.0,1651204490.0,motion,2022-04-29
1651205080.0,1651205280.0,motion,2022-04-29
1651205810.0,1651206180.0,motion,2022-04-29
1651206750.0,1651208880.0,motion,2022-04-29
1651209200.0,1651209210.0,motion,2022-04-29
1651211520.0,1651211530.0,motion,2022-04-29
1651213730.0,1651213750.0,motion,2022-04-29
1651215140.0,1651215160.0,motion,2022-04-29
1651216280.0,1651216310.0,motion,2022-04-29
1651217600.0,1651217620.0,motion,2022-04-29
1651218710.0,1651218740.0,motion,2022-04-29
1651219320.0,1651219340.0,motion,2022-04-29
1651221560.0,1651221570.0,motion,2022-04-29
1651222820.0,1651222850.0,motion,2022-04-29
1651223160.0,1651223170.0,motion,2022-04-29
1651224180.0,1651224200.0,motion,2022-04-29
1651224950.0,1651224970.0,motion,2022-04-29
1651225320.0,1651225340.0,motion,2022-04-29
1651228470.0,1651228740.0,motion,2022-04-29
1651229870.0,1651230060.0,motion,2022-04-29
1651230980.0,1651231000.0,motion,2022-04-29
1651232570.0,1651232750.0,motion,2022-04-29
1651233100.0,1651233120.0,motion,2022-04-29
1651233890.0,1651234200.0,motion,2022-04-29
1651235850.0,1651235870.0,motion,2022-04-29
1651236820.0,1651238410.0,motion,2022-04-29
1651239210.0,1651239280.0,motion,2022-04-29
1651241760.0,1651241860.0,motion,2022-04-29
1651243850.0,1651244510.0,motion,2022-04-29
1651245460.0,1651245480.0,motion,2022-04-29
1651111290.0,1651113440.0,wake,2022-04-28
1651115550.0,1651115830.0,wake,2022-04-28
1651116360.0,1651116520.0,wake,2022-04-28
1651117110.0,1651117750.0,wake,2022-04-28
1651120420.0,1651120440.0,wake,2022-04-28
1651122350.0,1651122450.0,wake,2022-04-28
1651155000.0,1651157140.0,wake,2022-04-28
1651158250.0,1651158260.0,wake,2022-04-28
1651159160.0,1651159180.0,wake,2022-04-28
1651159560.0,1651160870.0,wake,2022-04-28
1651161560.0,1651162010.0,wake,2022-04-28
1651162740.0,1651163300.0,wake,2022-04-28
1651163780.0,1651163800.0,wake,2022-04-28
1651164840.0,1651165230.0,wake,2022-04-28
1651166170.0,1651167570.0,wake,2022-04-28
1651168140.0,1651168500.0,wake,2022-04-28
1651111220.0,1651113730.0,motion,2022-04-28
1651114100.0,1651114150.0,motion,2022-04-28
1651114560.0,1651114580.0,motion,2022-04-28
1651115370.0,1651115970.0,motion,2022-04-28
1651116290.0,1651116660.0,motion,2022-04-28
1651117070.0,1651118830.0,motion,2022-04-28
1651120130.0,1651120970.0,motion,2022-04-28
1651121310.0,1651121620.0,motion,2022-04-28
1651122310.0,1651122830.0,motion,2022-04-28
1651125330.0,1651125350.0,motion,2022-04-28
1651126590.0,1651127180.0,motion,2022-04-28
1651129540.0,1651129570.0,motion,2022-04-28
1651130960.0,1651130990.0,motion,2022-04-28
1651131970.0,1651132290.0,motion,2022-04-28
1651133180.0,1651133200.0,motion,2022-04-28
1651133810.0,1651133830.0,motion,2022-04-28
1651134410.0,1651134440.0,motion,2022-04-28
1651138220.0,1651138610.0,motion,2022-04-28
1651138980.0,1651138990.0,motion,2022-04-28
1651139430.0,1651139450.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651142750.0,1651142770.0,motion,2022-04-28
1651144590.0,1651144610.0,motion,2022-04-28
1651145310.0,1651145580.0,motion,2022-04-28
1651146470.0,1651146650.0,motion,2022-04-28
1651147980.0,1651148000.0,motion,2022-04-28
1651148940.0,1651148960.0,motion,2022-04-28
1651149280.0,1651149290.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651150970.0,1651150990.0,motion,2022-04-28
1651153370.0,1651153390.0,motion,2022-04-28
1651154250.0,1651168630.0,motion,2022-04-28
1651024970.0,1651028030.0,wake,2022-04-27
1651028450.0,1651028720.0,wake,2022-04-27
1651029230.0,1651029460.0,wake,2022-04-27
1651030100.0,1651030120.0,wake,2022-04-27
1651030530.0,1651031820.0,wake,2022-04-27
1651032230.0,1651032740.0,wake,2022-04-27
1651034150.0,1651034220.0,wake,2022-04-27
1651034690.0,1651034780.0,wake,2022-04-27
1651035330.0,1651035570.0,wake,2022-04-27
1651036080.0,1651036090.0,wake,2022-04-27
1651036720.0,1651037400.0,wake,2022-04-27
1651038210.0,1651038340.0,wake,2022-04-27
1651040660.0,1651041110.0,wake,2022-04-27
1651041630.0,1651041930.0,wake,2022-04-27
1651049240.0,1651049310.0,wake,2022-04-27
1651060270.0,1651060310.0,wake,2022-04-27
1651073630.0,1651074280.0,wake,2022-04-27
1651076120.0,1651076440.0,wake,2022-04-27
1651076760.0,1651077290.0,wake,2022-04-27
1651077740.0,1651077810.0,wake,2022-04-27
1651078400.0,1651078580.0,wake,2022-04-27
1651078890.0,1651078980.0,wake,2022-04-27
1651079660.0,1651080430.0,wake,2022-04-27
1651024820.0,1651029710.0,motion,2022-04-27
1651030030.0,1651033080.0,motion,2022-04-27
1651033400.0,1651033640.0,motion,2022-04-27
1651034100.0,1651037630.0,motion,2022-04-27
1651038140.0,1651038710.0,motion,2022-04-27
1651040620.0,1651041180.0,motion,2022-04-27
1651041590.0,1651041900.0,motion,2022-04-27
1651044630.0,1651044650.0,motion,2022-04-27
1651045850.0,1651045870.0,motion,2022-04-27
1651046440.0,1651046450.0,motion,2022-04-27
1651047650.0,1651047670.0,motion,2022-04-27
1651047990.0,1651048010.0,motion,2022-04-27
1651048830.0,1651049290.0,motion,2022-04-27
1651049900.0,1651050090.0,motion,2022-04-27
1651050560.0,1651051010.0,motion,2022-04-27
1651052090.0,1651052310.0,motion,2022-04-27
1651052750.0,1651052950.0,motion,2022-04-27
1651054050.0,1651054060.0,motion,2022-04-27
1651054430.0,1651054460.0,motion,2022-04-27
1651054850.0,1651054860.0,motion,2022-04-27
1651056720.0,1651056740.0,motion,2022-04-27
1651057260.0,1651057470.0,motion,2022-04-27
1651060210.0,1651060300.0,motion,2022-04-27
1651063520.0,1651063540.0,motion,2022-04-27
1651064130.0,1651064150.0,motion,2022-04-27
1651064960.0,1651065010.0,motion,2022-04-27
1651066710.0,1651066730.0,motion,2022-04-27
1651067580.0,1651067600.0,motion,2022-04-27
1651068080.0,1651068100.0,motion,2022-04-27
1651073490.0,1651075070.0,motion,2022-04-27
1651075430.0,1651075450.0,motion,2022-04-27
1651075790.0,1651080410.0,motion,2022-04-27
1651081930.0,1651081940.0,motion,2022-04-27
1651198370.0,1651198460.0,wake,2022-04-29
1651199460.0,1651200020.0,wake,2022-04-29
1651201060.0,1651201090.0,wake,2022-04-29
1651201530.0,1651201780.0,wake,2022-04-29
1651202150.0,1651202230.0,wake,2022-04-29
1651203730.0,1651203970.0,wake,2022-04-29
1651206130.0,1651206180.0,wake,2022-04-29
1651236870.0,1651238290.0,wake,2022-04-29
1651241820.0,1651241880.0,wake,2022-04-29
1651197800.0,1651200000.0,motion,2022-04-29
1651200390.0,1651200410.0,motion,2022-04-29
1651201000.0,1651201160.0,motion,2022-04-29
1651201490.0,1651202220.0,motion,2022-04-29
1651202850.0,1651202860.0,motion,2022-04-29
1651203680.0,1651204490.0,motion,2022-04-29
1651205090.0,1651205280.0,motion,2022-04-29
1651205810.0,1651206180.0,motion,2022-04-29
1651206750.0,1651206780.0,motion,2022-04-29
1651207090.0,1651207420.0,motion,2022-04-29
1651207870.0,1651208180.0,motion,2022-04-29
1651208840.0,1651208880.0,motion,2022-04-29
1651209200.0,1651209210.0,motion,2022-04-29
1651211520.0,1651211530.0,motion,2022-04-29
1651215140.0,1651215160.0,motion,2022-04-29
1651216290.0,1651216310.0,motion,2022-04-29
1651217600.0,1651217620.0,motion,2022-04-29
1651218720.0,1651218740.0,motion,2022-04-29
1651219330.0,1651219340.0,motion,2022-04-29
1651222820.0,1651222840.0,motion,2022-04-29
1651223160.0,1651223170.0,motion,2022-04-29
1651224180.0,1651224200.0,motion,2022-04-29
1651224950.0,1651224970.0,motion,2022-04-29
1651225320.0,1651225340.0,motion,2022-04-29
1651228470.0,1651228740.0,motion,2022-04-29
1651230010.0,1651230060.0,motion,2022-04-29
1651232570.0,1651232750.0,motion,2022-04-29
1651233100.0,1651233120.0,motion,2022-04-29
1651233890.0,1651234200.0,motion,2022-04-29
1651235860.0,1651235870.0,motion,2022-04-29
1651236820.0,1651238400.0,motion,2022-04-29
1651239220.0,1651239270.0,motion,2022-04-29
1651241760.0,1651241860.0,motion,2022-04-29
1651243850.0,1651244110.0,motion,2022-04-29
1651244420.0,1651244510.0,motion,2022-04-29
1651111290.0,1651111810.0,wake,2022-04-28
1651112120.0,1651113430.0,wake,2022-04-28
1651115560.0,1651115770.0,wake,2022-04-28
1651116380.0,1651116520.0,wake,2022-04-28
1651117120.0,1651117580.0,wake,2022-04-28
1651122360.0,1651122430.0,wake,2022-04-28
1651155000.0,1651157120.0,wake,2022-04-28
1651159160.0,1651159170.0,wake,2022-04-28
1651159560.0,1651160320.0,wake,2022-04-28
1651160820.0,1651160870.0,wake,2022-04-28
1651161670.0,1651161780.0,wake,2022-04-28
1651162870.0,1651163280.0,wake,2022-04-28
1651163790.0,1651163800.0,wake,2022-04-28
1651164840.0,1651165220.0,wake,2022-04-28
1651166200.0,1651167270.0,wake,2022-04-28
1651168160.0,1651168460.0,wake,2022-04-28
1651111230.0,1651113730.0,motion,2022-04-28
1651114100.0,1651114140.0,motion,2022-04-28
1651114560.0,1651114570.0,motion,2022-04-28
1651115380.0,1651115950.0,motion,2022-04-28
1651116310.0,1651116660.0,motion,2022-04-28
1651117070.0,1651118660.0,motion,2022-04-28
1651120140.0,1651120400.0,motion,2022-04-28
1651120850.0,1651120970.0,motion,2022-04-28
1651121560.0,1651121610.0,motion,2022-04-28
1651122310.0,1651122410.0,motion,2022-04-28
1651122740.0,1651122830.0,motion,2022-04-28
1651126590.0,1651127180.0,motion,2022-04-28
1651129550.0,1651129560.0,motion,2022-04-28
1651130960.0,1651130990.0,motion,2022-04-28
1651132280.0,1651132290.0,motion,2022-04-28
1651133180.0,1651133200.0,motion,2022-04-28
1651133810.0,1651133830.0,motion,2022-04-28
1651134410.0,1651134430.0,motion,2022-04-28
1651138220.0,1651138590.0,motion,2022-04-28
1651138980.0,1651138990.0,motion,2022-04-28
1651140360.0,1651140380.0,motion,2022-04-28
1651144590.0,1651144610.0,motion,2022-04-28
1651145310.0,1651145580.0,motion,2022-04-28
1651146470.0,1651146650.0,motion,2022-04-28
1651148940.0,1651148960.0,motion,2022-04-28
1651149280.0,1651149290.0,motion,2022-04-28
1651149980.0,1651150270.0,motion,2022-04-28
1651150980.0,1651150990.0,motion,2022-04-28
1651154250.0,1651157480.0,motion,2022-04-28
1651157870.0,1651167680.0,motion,2022-04-28
1651168080.0,1651168500.0,motion,2022-04-28
1651024980.0,1651025200.0,wake,2022-04-27
1651025660.0,1651027990.0,wake,2022-04-27
1651029230.0,1651029280.0,wake,2022-04-27
1651030580.0,1651030880.0,wake,2022-04-27
1651031470.0,1651031810.0,wake,2022-04-27
1651032240.0,1651032730.0,wake,2022-04-27
1651034160.0,1651034210.0,wake,2022-04-27
1651034700.0,1651034730.0,wake,2022-04-27
